;Predictions;True labels;MRE
2258;0,057933591;0,05;0,158671826
2259;0,041205257;0,03;0,373508573
2260;0,038539089;0,03;0,284636309
2261;0,058418773;0,05;0,168375462
2262;0,082388669;0,08;0,029858366
2263;0,045380142;0,05;0,092397168
2264;0,056491937;0,03;0,883064583
2265;0,061052937;0,05;0,221058741
2266;0,039830189;0,03;0,327672973
2267;0,05653999;0,08;0,293250125
2268;0,048655421;0,05;0,026891589
2269;0,031532805;0,05;0,369343892
2270;0,040483817;0,03;0,349460582
2271;0,029436709;0,03;0,018776355
2272;0,047557861;0,05;0,048842788
2273;0,041391905;0,05;0,172161892
2274;0,045310769;0,05;0,093784615
2275;0,049842831;0,03;0,661427692
2276;0,040394384;0,02;1,019719221
2277;0,036925808;0,03;0,230860253
2278;0,068391956;0,05;0,367839128
2279;0,052224908;0,02;1,611245401
2280;0,058061868;0,05;0,161237359
2281;0,044510972;0,05;0,109780565
2282;0,043094434;0,05;0,138111323
2283;0,038248572;0,03;0,274952417
2284;0,03729305;0,03;0,243101681
2285;0,040728413;0,02;1,036420628
2286;0,051206175;0,05;0,024123505
2287;0,038648583;0,03;0,2882861
2288;0,055907555;0,05;0,118151098
2289;0,062341724;0,05;0,246834472
2290;0,064805657;0,05;0,296113133
2291;0,045212734;0,05;0,09574531
2292;0,045879774;0,05;0,082404524
2293;0,042805038;0,05;0,143899232
2294;0,057007641;0,03;0,900254687
2295;0,045141108;0,05;0,097177833
2296;0,049237788;0,05;0,015244246
2297;0,05904562;0,08;0,261929747
2298;0,021742679;0,03;0,275244027
2299;0,021742679;0,03;0,275244027
2300;0,058016896;0,03;0,933896542
2301;0,05248655;0,03;0,749551669
2302;0,051995963;0,05;0,039919257
2303;0,052027348;0,03;0,734244948
2304;0,057778385;0,05;0,155567691
2305;0,045309439;0,05;0,093811214
2306;0,04966636;0,03;0,655545334
2307;0,044741869;0,03;0,491395632
2308;0,030853225;0,03;0,028440831
2309;0,064411178;0,05;0,288223565
2310;0,072288983;0,08;0,096387718
2311;0,07934045;0,09;0,118439439
2312;0,053984746;0,08;0,325190671
2313;0,042730756;0,08;0,465865549
2314;0,070922256;0,03;1,364075184
2315;0,040156327;0,05;0,196873456
2316;0,028582476;0,03;0,047250797
2317;0,033239741;0,05;0,335205182
2318;0,056365114;0,05;0,127302274
2319;0,044196371;0,02;1,209818549
2320;0,040670216;0,02;1,033510804
2321;0,028952779;0,03;0,034907358
2322;0,053884022;0,08;0,326449726
2323;0,053765289;0,05;0,07530579
2324;0,044785094;0,05;0,10429813
2325;0,050218023;0,08;0,372274708
2326;0,05148942;0,03;0,716314008
2327;0,060040146;0,05;0,200802922
2328;0,040331803;0,03;0,344393442
2329;0,054287706;0,05;0,085754111
2330;0,084570229;0,08;0,057127863
2331;0,055907063;0,05;0,118141264
2332;0,063315175;0,05;0,266303509
2333;0,032656424;0,03;0,088547458
2334;0,056054972;0,05;0,121099442
2335;0,058142599;0,05;0,162851974
2336;0,063879631;0,05;0,277592629
2337;0,065423161;0,05;0,308463216
2338;0,049536306;0,05;0,009273872
2339;0,069418497;0,08;0,132268783
2340;0,087350182;0,08;0,091877278
2341;0,050758265;0,05;0,015165299
2342;0,061710246;0,05;0,234204918
2343;0,03481134;0,02;0,740567014
2344;0,076485343;0,08;0,043933209
2345;0,069810964;0,05;0,396219283
2346;0,067641564;0,05;0,352831274
2347;0,04745692;0,03;0,581897338
2348;0,05340942;0,08;0,332382251
2349;0,029624686;0,03;0,012510478
2350;0,035104752;0,03;0,170158386
2351;0,030952808;0,03;0,031760251
2352;0,081377469;0,08;0,017218363
2353;0,044894598;0,05;0,102108032
2354;0,07385134;0,08;0,076858256
2355;0,046469599;0,05;0,07060802
2356;0,045173522;0,05;0,096529558
2357;0,045953631;0,03;0,531787713
2358;0,057361435;0,05;0,147228703
2359;0,056287445;0,05;0,125748903
2360;0,09019953;0,05;0,803990602
2361;0,043884173;0,03;0,462805768
2362;0,044048876;0,05;0,119022489
2363;0,061373632;0,05;0,227472648
2364;0,04296574;0,05;0,140685201
2365;0,053757194;0,03;0,791906481
2366;0,037660267;0,05;0,246794656
2367;0,055111516;0,05;0,102230325
2368;0,047808774;0,08;0,402390327
2369;0,05360676;0,05;0,072135195
2370;0,066648796;0,08;0,166890047
2371;0,059337355;0,05;0,186747104
2372;0,046177484;0,05;0,076450318
2373;0,048761174;0,05;0,024776518
2374;0,058565106;0,05;0,171302125
2375;0,064729303;0,08;0,190883711
2376;0,050548591;0,08;0,368142616
2377;0,079009414;0,08;0,012382329
2378;0,040412065;0,02;1,020603232
2379;0,054986637;0,08;0,312667036
2380;0,049177032;0,05;0,016459361
2381;0,044682369;0,03;0,489412288
2382;0,046438396;0,02;1,321919799
2383;0,065455131;0,08;0,18181086
2384;0,057633907;0,05;0,152678132
2385;0,043161362;0,05;0,136772752
2386;0,060339648;0,08;0,245754397
2387;0,077911764;0,05;0,558235288
2388;0,057364434;0,05;0,14728868
2389;0,069587111;0,05;0,391742229
2390;0,088449813;0,02;3,422490671
2391;0,06075732;0,05;0,215146407
2392;0,100743487;0,08;0,259293593
2393;0,088365927;0,13;0,320262097
2394;0,061914921;0,08;0,22606349
2395;0,06061279;0,08;0,242340121
2396;0,075897254;0,08;0,051284324
2397;0,054543797;0,05;0,090875939
2398;0,090603724;0,08;0,132546552
2399;0,04058101;0,01;3,058101028
2400;0,063305229;0,05;0,266104579
2401;0,028346602;0,03;0,055113271
2402;0,040288776;0,05;0,194224477
2403;0,093181036;0,08;0,164762955
2404;0,06391;0,05;0,278200001
2405;0,055232957;0,08;0,309588037
2406;0,085388646;0,08;0,067358069
2407;0,068066873;0,05;0,361337453
2408;0,054539882;0,08;0,318251479
2409;0,062817611;0,08;0,214779865
2410;0,069790356;0,05;0,395807117
2411;0,077072121;0,08;0,036598485
2412;0,053757239;0,05;0,075144783
2413;0,036654387;0,02;0,832719333
2414;0,048355412;0,08;0,395557353
2415;0,085881352;0,08;0,073516905
2416;0,045331255;0,05;0,093374908
2417;0,048102889;0,05;0,037942216
2418;0,047522478;0,05;0,049550444
2419;0,060920086;0,03;1,030669525
2420;0,044937927;0,02;1,246896364
2421;0,0794909;0,08;0,00636375
2422;0,045804117;0,05;0,083917663
2423;0,069100469;0,08;0,136244133
2424;0,095851131;0,08;0,198139135
2425;0,118870676;0,08;0,485883445
2426;0,052179903;0,05;0,043598056
2427;0,03299576;0,05;0,340084791
2428;0,064372376;0,08;0,195345305
2429;0,046383072;0,05;0,072338566
2430;0,062780716;0,05;0,255614311
2431;0,054113373;0,05;0,082267463
2432;0,067444608;0,05;0,348892152
2433;0,070157155;0,08;0,123035558
2434;0,1034398;0,05;1,068796009
2435;0,022184858;0,03;0,26050473
2436;0,068522692;0,05;0,370453835
2437;0,061617382;0,05;0,232347637
2438;0,050894272;0,05;0,017885432
2439;0,083688386;0,08;0,046104822
2440;0,052031375;0,03;0,734379182
2441;0,051228352;0,05;0,024567038
2442;0,048140448;0,03;0,604681586
2443;0,052886114;0,03;0,762870451
2444;0,047836322;0,03;0,594544078
2445;0,072345458;0,05;0,446909159
2446;0,071788952;0,08;0,102638103
2447;0,060483843;0,08;0,243951961
2448;0,060161218;0,05;0,203224361
2449;0,049817435;0,03;0,660581181
2450;0,051174019;0,03;0,705800618
2451;0,050248902;0,05;0,004978046
2452;0,086733066;0,05;0,734661311
2453;0,058450565;0,03;0,948352158
2454;0,036676373;0,02;0,833818667
2455;0,059840344;0,05;0,196806878
2456;0,041303534;0,05;0,173929319
2457;0,067869164;0,05;0,357383281
2458;0,046508547;0,05;0,069829062
2459;0,062826566;0,05;0,256531328
2460;0,061118592;0,05;0,222371832
2461;0,054291293;0,05;0,085825861
2462;0,032236055;0,05;0,355278909
2463;0,020985799;0,02;0,049289946
2464;0,038095687;0,03;0,269856219
2465;0,03879733;0,05;0,224053398
2466;0,080428146;0,08;0,005351823
2467;0,047962457;0,03;0,598748565
2468;0,069389604;0,05;0,387792081
2469;0,031294804;0,03;0,043160136
2470;0,057682492;0,05;0,153649837
2471;0,057731312;0,03;0,924377059
2472;0,057108298;0,05;0,142165959
2473;0,061375901;0,05;0,227518022
2474;0,061017156;0,05;0,220343113
2475;0,020784149;0,02;0,039207447
2476;0,041688271;0,05;0,166234583
2477;0,068064786;0,05;0,36129573
2478;0,073917031;0,08;0,076037109
2479;0,057952315;0,08;0,275596067
2480;0,034501754;0,05;0,309964925
2481;0,044980608;0,05;0,100387841
2482;0,0569776;0,05;0,139551997
2483;0,051522404;0,03;0,717413465
2484;0,064941481;0,05;0,298829615
2485;0,065843113;0,03;1,194770426
2486;0,044710338;0,05;0,105793238
2487;0,064094573;0,05;0,281891465
2488;0,060685467;0,05;0,213709339
2489;0,03176121;0,03;0,058707014
2490;0,069753207;0,08;0,128084909
2491;0,035143647;0,03;0,171454911
2492;0,055616979;0,03;0,853899285
2493;0,064156525;0,05;0,283130497
2494;0,066969946;0,05;0,339398921
2495;0,081703201;0,05;0,634064019
2496;0,042693105;0,03;0,423103486
2497;0,072816513;0,08;0,089793582
2498;0,057966761;0,03;0,932225376
2499;0,062326752;0,05;0,246535033
2500;0,027204784;0,03;0,093173879
2501;0,051890615;0,05;0,037812307
2502;0,081703201;0,08;0,021290012
2503;0,075863123;0,05;0,517262459
2504;0,090245537;0,08;0,128069218
2505;0,051850148;0,05;0,037002951
2506;0,047119711;0,08;0,411003618
2507;0,056614995;0,05;0,1322999
2508;0,051479537;0,05;0,029590741
2509;0,051884875;0,03;0,729495823
2510;0,051374283;0,05;0,027485654
2511;0,048709854;0,03;0,623661816
2512;0,056301177;0,05;0,126023531
2513;0,088936567;0,08;0,111707091
2514;0,03717564;0,05;0,256487191
2515;0,057772737;0,05;0,15545474
2516;0,066546366;0,08;0,16817043
2517;0,048686769;0,05;0,026264623
2518;0,033077184;0,05;0,338456318
2519;0,073947892;0,08;0,075651355
2520;0,061652865;0,05;0,233057305
2521;0,063657492;0,05;0,273149848
2522;0,069061175;0,05;0,3812235
2523;0,046213694;0,05;0,075726122
2524;0,085230701;0,08;0,065383758
2525;0,051226526;0,08;0,359668419
2526;0,031263333;0,03;0,042111094
2527;0,047182236;0,05;0,056355283
2528;0,050553329;0,08;0,368083384
2529;0,05928522;0,05;0,185704395
2530;0,053524263;0,05;0,070485264
2531;0,058682434;0,05;0,173648685
2532;0,035903122;0,05;0,281937554
2533;0,060701966;0,05;0,214039326
2534;0,05420357;0,05;0,084071398
2535;0,064039782;0,08;0,199502729
2536;0,042562075;0,05;0,148758501
2537;0,058454592;0,08;0,269317603
2538;0,042962953;0,05;0,140740931
2539;0,058771163;0,05;0,175423265
2540;0,034284681;0,08;0,571441486
2541;0,084290974;0,08;0,053637173
2542;0,056041978;0,08;0,299475271
2543;0,071691059;0,08;0,103861768
2544;0,050596632;0,05;0,011932641
2545;0,048235171;0,03;0,607839018
2546;0,042478688;0,05;0,150426239
2547;0,048507486;0,05;0,029850289
2548;0,069775373;0,08;0,127807841
2549;0,034838714;0,03;0,161290457
2550;0,054417238;0,03;0,813907921
2551;0,067411005;0,05;0,34822011
2552;0,033084001;0,02;0,65420007
2553;0,038517669;0,03;0,283922295
2554;0,061561495;0,05;0,231229901
2555;0,040456947;0,03;0,348564898
2556;0,075253129;0,08;0,059335887
2557;0,08201395;0,08;0,025174372
2558;0,086349234;0,08;0,079365425
2559;0,072862029;0,08;0,089224637
2560;0,07651794;0,08;0,043525755
2561;0,082330652;0,05;0,646613032
2562;0,047133178;0,05;0,05733645
2563;0,074896753;0,05;0,497935057
2564;0,0369757;0,03;0,232523347
2565;0,072632685;0,08;0,092091434
2566;0,033798464;0,08;0,577519204
2567;0,101058751;0,08;0,263234392
2568;0,106062867;0,08;0,325785834
2569;0,090974428;0,08;0,137180347
2570;0,095292866;0,08;0,191160828
2571;0,054663278;0,08;0,316709023
2572;0,075308986;0,05;0,50617972
2573;0,066581413;0,08;0,167732336
2574;0,093657941;0,08;0,170724258
2575;0,049188886;0,05;0,016222283
2576;0,062795535;0,03;1,093184491
2577;0,079190344;0,05;0,583806872
2578;0,040961795;0,03;0,365393152
2579;0,070494957;0,05;0,409899145
2580;0,05550348;0,05;0,110069603
2581;0,057361275;0,03;0,912042499
2582;0,055702962;0,03;0,856765399
2583;0,054019924;0,08;0,324750947
2584;0,083391957;0,08;0,042399462
2585;0,094481006;0,08;0,181012578
2586;0,048998147;0,05;0,020037055
2587;0,06422548;0,05;0,284509599
2588;0,046174265;0,05;0,076514691
2589;0,070838198;0,08;0,114522524
2590;0,05093243;0,05;0,018648595
2591;0,074639842;0,05;0,492796838
2592;0,072936639;0,05;0,458732784
2593;0,078848839;0,08;0,014389515
2594;0,069068007;0,08;0,13664991
2595;0,057863895;0,05;0,157277897
2596;0,072184891;0,05;0,44369781
2597;0,043729156;0,05;0,125416875
2598;0,072882801;0,08;0,088964984
2599;0,066846237;0,05;0,336924732
2600;0,043303993;0,05;0,133920148
2601;0,059293099;0,03;0,976436625
2602;0,050936468;0,05;0,018729359
2603;0,044753782;0,05;0,104924351
2604;0,047845863;0,05;0,043082744
2605;0,057813428;0,03;0,927114278
2606;0,055624269;0,03;0,854142298
2607;0,03919071;0,03;0,306356986
2608;0,051264148;0,05;0,025282964
2609;0,059452608;0,05;0,189052165
2610;0,081946008;0,05;0,638920158
2611;0,051721651;0,03;0,724055037
2612;0,05958394;0,05;0,191678792
2613;0,044279136;0,05;0,114417285
2614;0,050663911;0,03;0,688797027
2615;0,039311957;0,03;0,310398554
2616;0,053268421;0,05;0,065368429
2617;0,048415814;0,02;1,42079068
2618;0,063921101;0,05;0,278422028
2619;0,053188961;0,05;0,06377922
2620;0,043276552;0,02;1,163827606
2621;0,03130069;0,03;0,043356334
2622;0,04447145;0,05;0,110570997
2623;0,039176356;0,03;0,305878535
2624;0,053262465;0,05;0,065249294
2625;0,050305367;0,05;0,00610733
2626;0,045406286;0,03;0,513542856
2627;0,043969139;0,03;0,465637982
2628;0,054643437;0,05;0,092868745
2629;0,059447948;0,03;0,981598263
2630;0,054612838;0,03;0,820427924
2631;0,03509327;0,05;0,298134595
2632;0,042000532;0,03;0,400017738
2633;0,058399208;0,05;0,167984158
2634;0,053365473;0,03;0,77884909
2635;0,061266482;0,05;0,225329638
2636;0,081774361;0,05;0,635487229
2637;0,055286981;0,05;0,105739623
2638;0,045047201;0,05;0,099055976
2639;0,038598366;0,05;0,228032678
2640;0,043783672;0,05;0,124326557
2641;0,054303922;0,08;0,321200978
2642;0,045606643;0,03;0,520221432
2643;0,044774447;0,05;0,104511067
2644;0,06693399;0,05;0,33867979
2645;0,059287336;0,03;0,976244524
2646;0,050770126;0,05;0,015402526
2647;0,064636379;0,05;0,29272759
2648;0,052569173;0,05;0,051383466
2649;0,040119577;0,05;0,197608456
2650;0,051576361;0,05;0,031527221
2651;0,041830428;0,08;0,477119651
2652;0,070590518;0,02;2,529525921
2653;0,047635831;0,03;0,587861031
2654;0,063660428;0,03;1,122014264
2655;0,045623597;0,05;0,087528065
2656;0,064035572;0,05;0,280711442
2657;0,043694369;0,03;0,456478983
2658;0,033345859;0,03;0,11152865
2659;0,031064497;0,03;0,035483244
2660;0,126970962;0,08;0,587137021
2661;0,047263712;0,03;0,575457056
2662;0,038016859;0,03;0,267228648
2663;0,054495424;0,05;0,089908481
2664;0,07108786;0,05;0,421757191
2665;0,065303281;0,03;1,176776032
2666;0,0531657;0,03;0,77219001
2667;0,050650649;0,03;0,688354959
2668;0,053470906;0,08;0,331613677
2669;0,04790929;0,05;0,041814208
2670;0,032970797;0,05;0,340584055
2671;0,045629337;0,05;0,087413251
2672;0,026677551;0,05;0,466448985
2673;0,039051473;0,03;0,301715771
2674;0,063940309;0,05;0,27880618
2675;0,064697683;0,08;0,191278964
2676;0,061531849;0,05;0,230636984
2677;0,057714492;0,03;0,923816403
2678;0,066935822;0,05;0,338716447
2679;0,062984385;0,08;0,212695193
2680;0,053799249;0,05;0,075984985
2681;0,020752614;0,01;1,075261436
2682;0,058232773;0,05;0,164655462
2683;0,058217254;0,08;0,272284331
2684;0,042945668;0,05;0,141086638
2685;0,046739195;0,05;0,065216109
2686;0,033489093;0,03;0,116303106
2687;0,061942291;0,08;0,225721369
2688;0,057295263;0,05;0,145905256
2689;0,057276279;0,05;0,145525575
2690;0,043766208;0,05;0,12467584
2691;0,049952962;0,03;0,665098717
2692;0,033975542;0,03;0,132518053
2693;0,056771472;0,05;0,135429442
2694;0,04163342;0,03;0,387780656
2695;0,045405537;0,08;0,432430789
2696;0,047581933;0,05;0,048361331
2697;0,100238472;0,08;0,252980903
2698;0,011295659;0,03;0,623478018
2699;0,03916461;0,01;2,916461021
2700;0,060328845;0,05;0,206576899
2701;0,057214662;0,05;0,144293249
2702;0,049629331;0,05;0,007413387
2703;0,045406986;0,02;1,270349301
2704;0,036054116;0,03;0,201803858
2705;0,039355498;0,08;0,508056277
2706;0,030295573;0,05;0,394088537
2707;0,058534935;0,08;0,268313311
2708;0,075047471;0,08;0,061906617
2709;0,092063293;0,08;0,150791161
2710;0,062210046;0,05;0,244200915
2711;0,051390778;0,05;0,027815565
2712;0,032336228;0,05;0,353275448
2713;0,049621534;0,05;0,007569328
2714;0,045191798;0,03;0,506393279
2715;0,048054472;0,03;0,60181572
2716;0,049104922;0,05;0,01790157
2717;0,053830337;0,05;0,076606736
2718;0,044871561;0,03;0,495718708
2719;0,059341084;0,05;0,186821684
2720;0,053100459;0,05;0,062009186
2721;0,056400035;0,03;0,880001153
2722;0,029523673;0,05;0,409526549
2723;0,04710089;0,05;0,057982191
2724;0,058750864;0,08;0,265614199
2725;0,032276548;0,02;0,613827422
2726;0,058601029;0,05;0,172020584
2727;0,056879986;0,05;0,137599722
2728;0,069783509;0,05;0,395670176
2729;0,035986274;0,05;0,28027451
2730;0,088754423;0,13;0,31727367
2731;0,064316459;0,05;0,28632918
2732;0,055501837;0,08;0,306227034
2733;0,056420658;0,05;0,128413156
2734;0,041091878;0,02;1,054593898
2735;0,040203236;0,03;0,340107868
2736;0,043705061;0,03;0,456835369
2737;0,069347546;0,05;0,38695091
2738;0,048027474;0,05;0,039450511
2739;0,067740075;0,08;0,153249059
2740;0,046831958;0,05;0,06336084
2741;0,04202985;0,03;0,400995006
2742;0,048401676;0,05;0,031966478
2743;0,030884746;0,05;0,382305071
2744;0,061664753;0,05;0,233295053
2745;0,068570502;0,05;0,371410042
2746;0,086382955;0,05;0,727659106
2747;0,043772444;0,05;0,124551117
2748;0,047714159;0,03;0,590471963
2749;0,038104761;0,05;0,237904772
2750;0,054596469;0,08;0,31754414
2751;0,049536899;0,03;0,651229958
2752;0,038681224;0,03;0,289374133
2753;0,026304137;0,03;0,123195435
2754;0,038274735;0,03;0,275824507
2755;0,062899575;0,05;0,257991493
2756;0,067106858;0,03;1,236895263
2757;0,064680703;0,08;0,191491213
2758;0,047209937;0,05;0,055801257
2759;0,065040261;0,08;0,186996743
2760;0,048327051;0,03;0,610901703
2761;0,040651102;0,08;0,49186123
2762;0,085307762;0,13;0,343786446
2763;0,056913648;0,08;0,288579402
2764;0,042462941;0,03;0,415431375
2765;0,042540945;0,05;0,149181098
2766;0,046310525;0,05;0,073789492
2767;0,054605551;0,05;0,092111021
2768;0,03423427;0,05;0,315314591
2769;0,043210063;0,03;0,440335438
2770;0,087036029;0,08;0,087950356
2771;0,036777385;0,05;0,264452308
2772;0,071383417;0,05;0,427668333
2773;0,03401345;0,05;0,319730997
2774;0,044046853;0,05;0,119062945
2775;0,043541595;0,03;0,451386511
2776;0,078582875;0,08;0,017714057
2777;0,04557313;0,08;0,430335872
2778;0,041049078;0,03;0,368302604
2779;0,062303804;0,05;0,246076077
2780;0,01959198;0,03;0,346934011
2781;0,050533809;0,03;0,684460292
2782;0,073464662;0,08;0,081691727
2783;0,042403851;0,05;0,151922986
2784;0,053593487;0,05;0,071869731
2785;0,073849544;0,08;0,076880701
2786;0,063821346;0,08;0,20223318
2787;0,045154698;0,03;0,505156606
2788;0,048163053;0,05;0,036738947
2789;0,048225835;0,03;0,607527832
2790;0,057744704;0,05;0,154894084
2791;0,050442073;0,05;0,00884147
2792;0,067496717;0,08;0,156291038
2793;0,091429688;0,08;0,1428711
2794;0,04930665;0,08;0,383666879
2795;0,051800497;0,05;0,036009938
2796;0,047020271;0,05;0,059594572
2797;0,054624137;0,05;0,092482731
2798;0,047619931;0,05;0,047601372
2799;0,07626994;0,05;0,525398791
2800;0,028253503;0,05;0,434929937
2801;0,045033127;0,05;0,099337459
2802;0,046167858;0,05;0,076642841
2803;0,056775969;0,05;0,13551937
2804;0,05312144;0,05;0,062428802
2805;0,049879313;0,05;0,00241375
2806;0,051842861;0,05;0,036857218
2807;0,068544172;0,08;0,143197853
2808;0,047031645;0,05;0,059367105
2809;0,047037866;0,05;0,059242681
2810;0,047621589;0,05;0,047568217
2811;0,06484241;0,05;0,296848208
2812;0,049442448;0,01;3,944244772
2813;0,051279709;0,05;0,025594175
2814;0,057560403;0,05;0,151208058
2815;0,055098522;0,05;0,101970449
2816;0,029194778;0,03;0,026840739
2817;0,04510716;0,05;0,097856805
2818;0,03672507;0,03;0,224169011
2819;0,032272279;0,03;0,075742642
2820;0,0392549;0,05;0,214901999
2821;0,022001388;0,05;0,559972249
2822;0,053497255;0,05;0,069945097
2823;0,038962048;0,02;0,948102377
2824;0,047921937;0,05;0,041561261
2825;0,033723284;0,05;0,325534329
2826;0,008196351;0,01;0,180364888
2827;0,052392937;0,05;0,047858745
2828;0,076180093;0,08;0,047748838
2829;0,036393587;0,03;0,213119552
2830;0,030115532;0,08;0,623555853
2831;0,04412036;0,05;0,117592797
2832;0,043948583;0,02;1,197429165
2833;0,050287012;0,03;0,676233734
2834;0,039548837;0,05;0,209023267
2835;0,061912887;0,08;0,226088915
2836;0,04787682;0,05;0,042463601
2837;0,044200603;0,05;0,115987942
2838;0,032903958;0,02;0,645197906
2839;0,054241613;0,05;0,084832251
2840;0,054194875;0,03;0,806495835
2841;0,040494215;0,03;0,349807158
2842;0,064880952;0,05;0,297619045
2843;0,030730885;0,03;0,024362817
2844;0,074369751;0,03;1,478991697
2845;0,079591945;0,08;0,00510069
2846;0,060054034;0,05;0,20108068
2847;0,059737559;0,05;0,194751188
2848;0,045432366;0,01;3,543236643
2849;0,042060204;0,03;0,402006795
2850;0,046512183;0,05;0,069756344
2851;0,026688302;0,05;0,466233961
2852;0,062894553;0,08;0,213818088
2853;0,068546169;0,08;0,143172894
2854;0,087750293;0,08;0,096878666
2855;0,08808431;0,08;0,101053879
2856;0,052973859;0,05;0,05947718
2857;0,079541117;0,05;0,590822339
2858;0,025903391;0,05;0,481932186
2859;0,05831736;0,08;0,271033006
2860;0,059886497;0,05;0,19772993
2861;0,046888404;0,05;0,062231928
2862;0,061743774;0,08;0,228202831
2863;0,03695228;0,03;0,23174265
2864;0,061834175;0,05;0,236683503
2865;0,061414815;0,05;0,22829631
2866;0,058282021;0,01;4,828202143
2867;0,060852606;0,05;0,217052117
2868;0,08707767;0,08;0,088470872
2869;0,046787217;0,05;0,064255655
2870;0,045764096;0,03;0,525469869
2871;0,032424279;0,03;0,080809285
2872;0,048618138;0,05;0,027637243
2873;0,075620085;0,05;0,5124017
2874;0,048026863;0,05;0,03946273
2875;0,049093533;0,03;0,63645111
2876;0,051686384;0,03;0,722879459
2877;0,037178468;0,03;0,239282265
2878;0,077421889;0,05;0,548437774
2879;0,050022643;0,05;0,000452861
2880;0,061776828;0,05;0,23553656
2881;0,04401657;0,03;0,467218995
2882;0,039162315;0,05;0,216753691
2883;0,054557253;0,05;0,091145054
2884;0,064349525;0,05;0,286990494
2885;0,054265928;0,03;0,808864251
2886;0,060718365;0,05;0,2143673
2887;0,05963096;0,05;0,192619205
2888;0,051349744;0,05;0,026994884
2889;0,04166054;0,05;0,166789204
2890;0,047493387;0,03;0,5831129
2891;0,074530855;0,03;1,484361827
2892;0,045098409;0,01;3,509840906
2893;0,048728101;0,05;0,025437981
2894;0,049247742;0,05;0,015045166
2895;0,084377848;0,08;0,054723095
2896;0,029582659;0,08;0,630216765
2897;0,032493737;0,01;2,249373659
2898;0,05061831;0,03;0,687276984
2899;0,068114817;0,05;0,362296343
2900;0,039914533;0,02;0,995726675
2901;0,037414469;0,08;0,53231914
2902;0,092242621;0,08;0,153032761
2903;0,046901502;0,03;0,563383391
2904;0,030888446;0,05;0,382231086
2905;0,043006994;0,03;0,433566461
2906;0,070551641;0,05;0,411032826
2907;0,056959279;0,03;0,898642629
2908;0,048689608;0,02;1,434480377
2909;0,097914726;0,03;2,263824185
2910;0,05271773;0,03;0,75725768
2911;0,062720791;0,03;1,090693017
2912;0,045718409;0,05;0,085631818
2913;0,037684325;0,05;0,246313497
2914;0,064973131;0,05;0,299462616
2915;0,050681937;0,03;0,689397916
2916;0,062372223;0,03;1,079074085
2917;0,024532264;0,03;0,182257863
2918;0,056756593;0,08;0,290542584
;;;0,444835668
